id,nombre,popularity,artista,pais,genero
55,Cabelo Raspadinho,2,Chiclete Com Banana,FR,brasil
56,Somewhere Only We Know,80,Keane,FR,britpop
57,Devolva-Me,1,Adriana Calcanhotto,FR,mpb
58,In the End,82,Linkin Park,FR,rock
59,This Is My Time,0,Sasha,FR,pop
60,Femme Like U,62,K.Maro,FR,Hip-Hop
61,He Loves U Not,0,Dream,FR,pop
62,Yellow,86,Coldplay,FR,rock
63,Rooftop,0,Sasha,FR,pop
64,The Real Slim Shady,81,Eminem,FR,rap
65,Stuck in the Middle with You,0,Louise,FR,pop
66,The Scientist,83,Coldplay,FR,Coldplay
67,Dímelo bajito,0,Manzanita,FR,NULL
68,Manhattan-Kaboul,58,"Renaud, Axelle Red",FR,NULL
69,Dar A Volta No Brasil - Ao Vivo,0,Chiclete Com Banana,FR,NULL
70,Can't Stop,80,Red Hot Chili Peppers,FR,rock
71,2 Faced,0,Louise,FR,pop
72,Fallin',73,Alicia Keys,FR,soul
73,Kiedy góral umiera,0,Harlem,FR,polish
74,Yeah! (feat. Lil Jon & Ludacris),80,"USHER, Lil Jon, Ludacris",FR,NULL
75,San Pedro,0,"Revolver, Mick Glossp",FR,NULL
76,Crazy In Love (feat. JAY-Z),76,"Beyoncé, JAY-Z",FR,NULL
77,El peligro,0,Revolver,FR,metal
78,How You Remind Me,80,Nickelback,FR,rock
79,This Is Me,0,Dream,FR,pop
80,Dernière danse,57,Kyo,FR,french
81,Here She Comes Again,0,Sasha,FR,pop
82,J'ai demandé à la lune,57,Indochine,FR,french
83,Turn It into Something Special,0,Sasha,FR,pop
84,Lose Yourself,76,Eminem,FR,rap
85,Beautiful Inside,0,Louise,FR,pop
86,Murder On The Dancefloor,76,Sophie Ellis-Bextor,FR,pop
87,American Life (Director's Cut) - 4K Remaster,0,Madonna,FR,NULL
88,Gasolina,76,Daddy Yankee,FR,Reggaeton
89,Wierz? w siebie,0,Harlem,FR,NULL
90,Obsesion,73,"Aventura, Judy Santos",FR,NULL
91,Eso de saber,0,Revolver,FR,LO MAS
92,Lady - Hear Me Tonight,75,Modjo,FR,House
93,Take Me Home,0,"Terror Squad, remy, Fat Joe, Dre, Armageddon",FR,NULL
94,Me Gustas Tu,75,Manu Chao,FR,reggae
95,Love Is Alive - Live; 2004 Remaster,0,Joe Cocker,FR,NULL
96,Bring Me To Life,80,Evanescence,FR,rock
97,Ni na no,0,Javier Álvarez,FR,NULL
98,In Da Club,77,50 Cent,FR,rap
99,Call Me,0,Blondie,FR,80s
100,Yellow,86,Coldplay,MC,rock
101,Angel,28,"Shaggy, Rayvon",MC,NULL
102,The Scientist,83,Coldplay,MC,Coldplay
103,Cabelo Raspadinho,2,Chiclete Com Banana,MC,brasil
104,Without Me,83,Eminem,MC,rap
105,Devolva-Me,1,Adriana Calcanhotto,MC,mpb
106,Numb,83,Linkin Park,MC,rock
107,La vita è,1,Nek,MC,pop
108,Mr. Brightside,82,The Killers,MC,rock
109,This Is My Time,0,Sasha,MC,pop
110,In the End,82,Linkin Park,MC,rock
111,He Loves U Not,0,Dream,MC,pop
112,Sparks,82,Coldplay,MC,rock
113,Rooftop,0,Sasha,MC,pop
114,Mockingbird,81,Eminem,MC,rap
115,Stuck in the Middle with You,0,Louise,MC,pop
116,Unwritten,81,Natasha Bedingfield,MC,pop
117,Dímelo bajito,0,Manzanita,MC,NULL
118,The Real Slim Shady,81,Eminem,MC,rap
119,Dar A Volta No Brasil - Ao Vivo,0,Chiclete Com Banana,MC,NULL
120,Can't Stop,80,Red Hot Chili Peppers,MC,rock
121,2 Faced,0,Louise,MC,pop
122,Bring Me To Life,80,Evanescence,MC,rock
123,Kiedy góral umiera,0,Harlem,MC,polish
124,Yeah! (feat. Lil Jon & Ludacris),80,"USHER, Lil Jon, Ludacris",MC,NULL
125,San Pedro,0,"Revolver, Mick Glossp",MC,NULL
126,Somewhere Only We Know,80,Keane,MC,britpop
127,El peligro,0,Revolver,MC,metal
128,How You Remind Me,80,Nickelback,MC,rock
129,This Is Me,0,Dream,MC,pop
130,Toxicity,80,System Of A Down,MC,metal
131,Here She Comes Again,0,Sasha,MC,pop
132,Duvet,79,bôa,MC,anime
133,Turn It into Something Special,0,Sasha,MC,pop
134,Clocks,79,Coldplay,MC,rock
135,Beautiful Inside,0,Louise,MC,pop
136,Till I Collapse,79,"Eminem, Nate Dogg",MC,NULL
137,American Life (Director's Cut) - 4K Remaster,0,Madonna,MC,NULL
138,Faint,79,Linkin Park,MC,rock
139,Wierz? w siebie,0,Harlem,MC,NULL
140,Chop Suey!,79,System Of A Down,MC,alternative metal
141,Eso de saber,0,Revolver,MC,LO MAS
142,Seven Nation Army,78,The White Stripes,MC,rock
143,Love Is Alive - Live; 2004 Remaster,0,Joe Cocker,MC,NULL
144,One Step Closer,78,Linkin Park,MC,Nu Metal
145,Ni na no,0,Javier Álvarez,MC,NULL
146,This Love,78,Maroon 5,MC,pop
147,Call Me,0,Blondie,MC,80s
148,She Will Be Loved - Radio Mix,78,Maroon 5,MC,pop
149,Mestizo,0,Revolver,MC,Revolver
150,Numb,83,Linkin Park,IT,rock
151,Angel,28,"Shaggy, Rayvon",IT,NULL
152,In the End,82,Linkin Park,IT,rock
153,La vita è,1,Nek,IT,pop
154,Without Me,83,Eminem,IT,rap
155,Dímelo bajito,0,Manzanita,IT,NULL
156,Yellow,86,Coldplay,IT,rock
157,Stuck in the Middle with You,0,Louise,IT,pop
158,Mockingbird,81,Eminem,IT,rap
159,This Is My Time,0,Sasha,IT,pop
160,E...,56,Vasco Rossi,IT,vasco rossi
161,He Loves U Not,0,Dream,IT,pop
162,The Scientist,83,Coldplay,IT,Coldplay
163,San Pedro,0,"Revolver, Mick Glossp",IT,NULL
164,Somewhere Only We Know,80,Keane,IT,britpop
165,Eso de saber,0,Revolver,IT,LO MAS
166,The Real Slim Shady,81,Eminem,IT,rap
167,El peligro,0,Revolver,IT,metal
168,Vieni A Vedere Perchè,54,Cesare Cremonini,IT,italianigdchill
169,Cabelo Raspadinho,2,Chiclete Com Banana,IT,brasil
170,Unwritten,81,Natasha Bedingfield,IT,pop
171,Devolva-Me,1,Adriana Calcanhotto,IT,mpb
172,Can't Stop,80,Red Hot Chili Peppers,IT,rock
173,This Is Me,0,Dream,IT,pop
174,Bring Me To Life,80,Evanescence,IT,rock
175,Sing For The Moment - Edited,0,Eminem,IT,NULL
176,Till I Collapse,79,"Eminem, Nate Dogg",IT,NULL
177,Piccolo Amico,0,Gigi D'Alessio,IT,NULL
178,Lose Yourself,76,Eminem,IT,rap
179,New Bibi-Hendl - Rap,0,Takeo Ischi,IT,NULL
180,In Da Club,77,50 Cent,IT,rap
181,Right Now,0,Korn,IT,Nu Metal
182,Gasolina,76,Daddy Yankee,IT,Reggaeton
183,"That's The Way - Live at Earls Court, London, England, 5/1975",0,Led Zeppelin,IT,NULL
184,Mr. Brightside,82,The Killers,IT,rock
185,Rooftop,0,Sasha,IT,pop
186,Obsesion,73,"Aventura, Judy Santos",IT,NULL
187,Turn It into Something Special,0,Sasha,IT,pop
188,How You Remind Me,80,Nickelback,IT,rock
189,2 Faced,0,Louise,IT,pop
190,Clocks,79,Coldplay,IT,rock
191,Guilty Conscience - Director's Cut,0,"Eminem, Dr. Dre",IT,NULL
192,Toxicity,80,System Of A Down,IT,metal
193,I've Got Mine - Remaster,0,UB40,IT,NULL
194,Faint,79,Linkin Park,IT,rock
195,Encore,0,JAY-Z,IT,Hip-Hop
196,Superman,78,"Eminem, Dina Rae",IT,NULL
197,'03 Bonnie & Clyde,0,"JAY-Z, Beyoncé Knowles",IT,NULL
198,L'Amour Toujours,71,Gigi D'Agostino,IT,dance
199,American Life (Director's Cut) - 4K Remaster,0,Madonna,IT,NULL
200,Na Soncu,33,Siddharta,SI,rock
201,Angel,28,"Shaggy, Rayvon",SI,NULL
202,Yellow,86,Coldplay,SI,rock
203,2 Faced,0,Louise,SI,pop
204,Platina,31,Siddharta,SI,rock
205,Beautiful Inside,0,Louise,SI,pop
206,Without Me,83,Eminem,SI,rap
207,Cabelo Raspadinho,2,Chiclete Com Banana,SI,brasil
208,Unwritten,81,Natasha Bedingfield,SI,pop
209,Devolva-Me,1,Adriana Calcanhotto,SI,mpb
210,Mockingbird,81,Eminem,SI,rap
211,La vita è,1,Nek,SI,pop
212,Numb,83,Linkin Park,SI,rock
213,This Is My Time,0,Sasha,SI,pop
214,Crno i zlatno,46,Seka Aleksić,SI,Seka
215,He Loves U Not,0,Dream,SI,pop
216,The Real Slim Shady,81,Eminem,SI,rap
217,Rooftop,0,Sasha,SI,pop
218,The Scientist,83,Coldplay,SI,Coldplay
219,Stuck in the Middle with You,0,Louise,SI,pop
220,Mr. Brightside,82,The Killers,SI,rock
221,Dímelo bajito,0,Manzanita,SI,NULL
222,Ring,29,Siddharta,SI,rock
223,Dar A Volta No Brasil - Ao Vivo,0,Chiclete Com Banana,SI,NULL
224,3 prste tekile,29,Kingston,SI,NULL
225,Kiedy góral umiera,0,Harlem,SI,polish
226,In the End,82,Linkin Park,SI,rock
227,San Pedro,0,"Revolver, Mick Glossp",SI,NULL
228,Somewhere Only We Know,80,Keane,SI,britpop
229,El peligro,0,Revolver,SI,metal
230,Naiven Ples,28,Siddharta,SI,rock
231,This Is Me,0,Dream,SI,pop
232,Can't Stop,80,Red Hot Chili Peppers,SI,rock
233,Here She Comes Again,0,Sasha,SI,pop
234,Lahko Bi Zletela,28,Vlado Kreslin,SI,slovenian
235,Turn It into Something Special,0,Sasha,SI,pop
236,Sparks,82,Coldplay,SI,rock
237,American Life (Director's Cut) - 4K Remaster,0,Madonna,SI,NULL
238,Od Višine Se Zvrti,28,"Vlado Kreslin, Siddharta",SI,NULL
239,Wierz? w siebie,0,Harlem,SI,NULL
240,Clocks,79,Coldplay,SI,rock
241,Eso de saber,0,Revolver,SI,LO MAS
242,In Da Club,77,50 Cent,SI,rap
243,Take Me Home,0,"Terror Squad, remy, Fat Joe, Dre, Armageddon",SI,NULL
244,How You Remind Me,80,Nickelback,SI,rock
245,Love Is Alive - Live; 2004 Remaster,0,Joe Cocker,SI,NULL
246,Marjanca,27,Brendi,SI,NULL
247,Ni na no,0,Javier Álvarez,SI,NULL
248,Napoj,27,Siddharta,SI,rock
249,Call Me,0,Blondie,SI,80s
250,Dajem ti rič,41,Dalmatino,HR,NULL
251,Angel,28,"Shaggy, Rayvon",HR,NULL
252,Crno i zlatno,46,Seka Aleksić,HR,Seka
253,La vita è,1,Nek,HR,pop
254,Ditelina S Četri Lista (feat. Oliver Dragojević),40,"Dalmatino, Oliver Dragojevic",HR,NULL
255,He Loves U Not,0,Dream,HR,pop
256,9000 Metara,43,Zeljko Samardzic,HR,niice song
257,This Is My Time,0,Sasha,HR,pop
258,Cvit Od Kamena,38,Dalmatino,HR,NULL
259,Cabelo Raspadinho,2,Chiclete Com Banana,HR,brasil
260,Kad Mi Dođeš Ti,43,Oliver Dragojevic,HR,NULL
261,Devolva-Me,1,Adriana Calcanhotto,HR,mpb
262,Ti Zaplakaćeš Na Mojoj Strani Kreveta,42,Sanja Đorđević,HR,NULL
263,Rooftop,0,Sasha,HR,pop
264,Without Me,83,Eminem,HR,rap
265,Stuck in the Middle with You,0,Louise,HR,pop
266,Takvi Kao Ti,41,Nina Badric,HR,pop
267,Dímelo bajito,0,Manzanita,HR,NULL
268,Yellow,86,Coldplay,HR,rock
