id,nombre,popularity,artista,pais,genero
469,Esqueça Que Eu Te Amo - Ao Vivo,0,Edson & Hudson,GR,NULL
470,Viva La Vida,82,Coldplay,GR,Coldplay
471,Colillas en el sueño,0,DELUXE,GR,NULL
472,Sti Pira,43,Anna Vissi,GR,cyprus
473,Goodbye,0,Sasha,GR,pop
474,Smack That,79,"Akon, Eminem",GR,NULL
475,Tendremos que esperar,0,DELUXE,GR,spanish pop
476,Pios Ehi Logo Stin Agapi,42,Filippos Pliatsikas,GR,greek rock
477,Mi rendición,0,Revolver,GR,Rock en Espanol
478,Poker Face,79,Lady Gaga,GR,pop
479,J'étais comme eux,0,Demon One,GR,NULL
480,Pio Psila,43,"Vegas, Monsieur Zeraw",GR,NULL
481,Si es tan solo amor,0,Revolver,GR,blues guitar
482,Don't Stop The Music,78,Rihanna,GR,dance
483,Tá No Meu Coração - Ao Vivo,0,Edson & Hudson,GR,NULL
484,Ola Giro Sou Girizoun,42,Sakis Rouvas,GR,Greek
485,Start Of Something New,0,"Troy, Vanessa Hudgens",GR,NULL
486,Back To Black,77,Amy Winehouse,GR,soul
487,No va más,0,Revolver,GR,rich spanish pop
488,Gimme More,78,Britney Spears,GR,pop
489,Slowly,0,Sasha,GR,pop
490,Flashing Lights,80,"Kanye West, Dwele",GR,NULL
491,Soulcrusher,0,Operator,GR,Grunge
492,The Way I Are,78,"Timbaland, Keri Hilson, D.O.E.",GR,NULL
493,Womanizer (Director's Cut),0,Britney Spears,GR,my dance room
494,I Fani,41,Vasilis Kazoulis,GR,NULL
495,Disco Eterno - Gira Me Verás Volver,0,Soda Stereo,GR,NULL
496,Feel Good Inc.,82,Gorillaz,GR,alternative
497,B.Y.O.B.,0,System Of A Down,GR,alternative metal
498,Just A Lil Bit,73,50 Cent,GR,50 Cent
499,Nothing to Lose,0,Operator,GR,rock
500,Viva La Vida,82,Coldplay,MT,Coldplay
501,Save Me,1,"Morandi, Helene",MT,NULL
502,Fix You,81,Coldplay,MT,Coldplay
503,Tu Vuoi Da Me Qualcosa - Live,1,Vasco Rossi,MT,NULL
504,Heartless,80,Kanye West,MT,Kanye West
505,Odio,1,Revolver,MT,spanish
506,Smack That,79,"Akon, Eminem",MT,NULL
507,Clapton: Tears in Heaven/video,1,The Choirboys,MT,NULL
508,Chasing Cars,78,Snow Patrol,MT,indie
509,Historia universal (El amor no es lo que piensas),0,DELUXE,MT,indie
510,Breakin' Dishes,81,Rihanna,MT,rnb
511,Get Around Town,0,Revolver,MT,rock
512,Poker Face,79,Lady Gaga,MT,pop
513,Coming Home,0,Sasha,MT,pop
514,Sex on Fire,79,Kings of Leon,MT,rock
515,Esqueça Que Eu Te Amo - Ao Vivo,0,Edson & Hudson,MT,NULL
516,Promiscuous,80,"Nelly Furtado, Timbaland",MT,NULL
517,Colillas en el sueño,0,DELUXE,MT,NULL
518,505,81,Arctic Monkeys,MT,indie rock
519,Goodbye,0,Sasha,MT,pop
520,The Way I Are,78,"Timbaland, Keri Hilson, D.O.E.",MT,NULL
521,Stars of CCTV - Live at the Astoria,0,Hard-Fi,MT,NULL
522,Feel Good Inc.,82,Gorillaz,MT,alternative
523,Tendremos que esperar,0,DELUXE,MT,spanish pop
524,Headlock,83,Imogen Heap,MT,electronic
525,Mi rendición,0,Revolver,MT,Rock en Espanol
526,Umbrella,78,"Rihanna, JAY-Z",MT,NULL
527,J'étais comme eux,0,Demon One,MT,NULL
528,Don't Stop The Music,78,Rihanna,MT,dance
529,Si es tan solo amor,0,Revolver,MT,blues guitar
530,Total Eclipse of the Heart,76,Bonnie Tyler,MT,80s
531,Tá No Meu Coração - Ao Vivo,0,Edson & Hudson,MT,NULL
532,I Gotta Feeling,77,Black Eyed Peas,MT,pop
533,Start Of Something New,0,"Troy, Vanessa Hudgens",MT,NULL
534,Just Dance,77,"Lady Gaga, Colby O'Donis",MT,NULL
535,No va más,0,Revolver,MT,rich spanish pop
536,Hips Don't Lie (feat. Wyclef Jean),80,"Shakira, Wyclef Jean",MT,NULL
537,Slowly,0,Sasha,MT,pop
538,Flashing Lights,80,"Kanye West, Dwele",MT,NULL
539,Soulcrusher,0,Operator,MT,Grunge
540,We Are The People,76,Empire Of The Sun,MT,electronic
541,Womanizer (Director's Cut),0,Britney Spears,MT,my dance room
542,How to Save a Life,78,The Fray,MT,alternative
543,Disco Eterno - Gira Me Verás Volver,0,Soda Stereo,MT,NULL
544,Bad Romance,79,Lady Gaga,MT,pop
545,B.Y.O.B.,0,System Of A Down,MT,alternative metal
546,Say It Right,76,Nelly Furtado,MT,pop
547,Nothing to Lose,0,Operator,MT,rock
548,Party In The U.S.A.,76,Miley Cyrus,MT,pop
549,Nossa História - Ao Vivo,0,Edson & Hudson,MT,NULL
550,Intro,67,The xx,CY,indie
551,Save Me,1,"Morandi, Helene",CY,NULL
552,Breakin' Dishes,81,Rihanna,CY,rnb
553,Tu Vuoi Da Me Qualcosa - Live,1,Vasco Rossi,CY,NULL
554,505,81,Arctic Monkeys,CY,indie rock
555,Odio,1,Revolver,CY,spanish
556,Viva La Vida,82,Coldplay,CY,Coldplay
557,Clapton: Tears in Heaven/video,1,The Choirboys,CY,NULL
558,Heartless,80,Kanye West,CY,Kanye West
559,Historia universal (El amor no es lo que piensas),0,DELUXE,CY,indie
560,Erotas Archagelos,45,Dimitris Mitropanos,CY,NULL
561,Get Around Town,0,Revolver,CY,rock
562,Vradiazei,46,Stelios Kazantzidis,CY,goat
563,Coming Home,0,Sasha,CY,pop
564,Svise To Fegari,45,Dimitris Mitropanos,CY,NULL
565,Esqueça Que Eu Te Amo - Ao Vivo,0,Edson & Hudson,CY,NULL
566,Smack That,79,"Akon, Eminem",CY,NULL
567,Colillas en el sueño,0,DELUXE,CY,NULL
568,Thes,44,Dimitris Mitropanos,CY,NULL
569,Goodbye,0,Sasha,CY,pop
570,Ola Gia Sena,44,Nikos Oikonomopoulos,CY,NULL
571,Stars of CCTV - Live at the Astoria,0,Hard-Fi,CY,NULL
572,T aneipota,45,Dimitris Zervoudakis,CY,Greek
573,Tendremos que esperar,0,DELUXE,CY,spanish pop
574,Headlock,83,Imogen Heap,CY,electronic
575,Mi rendición,0,Revolver,CY,Rock en Espanol
576,Lose Yourself,73,Eminem,CY,rap
577,J'étais comme eux,0,Demon One,CY,NULL
578,Poker Face,79,Lady Gaga,CY,pop
579,Si es tan solo amor,0,Revolver,CY,blues guitar
580,Feel Good Inc.,82,Gorillaz,CY,alternative
581,Tá No Meu Coração - Ao Vivo,0,Edson & Hudson,CY,NULL
582,Pios Ehi Logo Stin Agapi,42,Filippos Pliatsikas,CY,greek rock
583,Start Of Something New,0,"Troy, Vanessa Hudgens",CY,NULL
584,Don't Stop The Music,78,Rihanna,CY,dance
585,No va más,0,Revolver,CY,rich spanish pop
586,Flashing Lights,80,"Kanye West, Dwele",CY,NULL
587,Slowly,0,Sasha,CY,pop
588,Back To Black,77,Amy Winehouse,CY,soul
589,Soulcrusher,0,Operator,CY,Grunge
590,To Gramma,44,Sokratis Malamas,CY,Greek
591,Womanizer (Director's Cut),0,Britney Spears,CY,my dance room
592,Sti Pira,43,Anna Vissi,CY,cyprus
593,Disco Eterno - Gira Me Verás Volver,0,Soda Stereo,CY,NULL
594,The Way I Are,78,"Timbaland, Keri Hilson, D.O.E.",CY,NULL
595,B.Y.O.B.,0,System Of A Down,CY,alternative metal
596,Hips Don't Lie (feat. Wyclef Jean),80,"Shakira, Wyclef Jean",CY,NULL
597,Nothing to Lose,0,Operator,CY,rock
598,Promiscuous,80,"Nelly Furtado, Timbaland",CY,NULL
599,Nossa História - Ao Vivo,0,Edson & Hudson,CY,NULL
